Input.id,Votes.Q1,Votes.Q2,Answer.Q1,Answer.Q2,Agreement.Q1,Agreement.Q2
422661,"Yes,Yes,Yes","Against,Against,In favor",Yes,Against,100,66
93974,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
183349,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
581668,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
132120,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
415008,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
228443,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
457674,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
98650,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
248127,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
71521,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
95094,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
244291,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
70437,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
503628,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
519723,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
206651,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
110282,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
371639,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
515119,"Yes,Yes,Yes","Neither,Against,Against",Yes,Against,100,66
345106,"Yes,Yes,Yes","Neither,Against,Neither",Yes,Neither,100,66
527389,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
493404,"No,Yes,Yes","Neither,In favor,In favor",Yes,In favor,66,66
461602,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
7062,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
504650,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
603790,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
149566,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
526889,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
163680,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
479247,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
104060,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
452740,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
343676,"No,Yes,No","Neither,Neither,Neither",No,Neither,66,100
328392,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
399052,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
94355,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
443803,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
518942,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
369736,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
322344,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
273202,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
312645,"Yes,Yes,Yes","Against,Against,Neither",Yes,Against,100,66
371068,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
432971,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
117137,"Yes,Yes,Yes","In favor,In favor,Against",Yes,In favor,100,66
130309,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
460384,"Yes,Yes,Yes","Neither,Against,Against",Yes,Against,100,66
554973,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
568583,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
506573,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
179075,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
555982,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
460461,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
543103,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
454933,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
277083,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
448104,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
277969,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
415055,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
331804,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
432892,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
222304,"Yes,Yes,Yes","In favor,Against,Neither",Yes,,100,0
515170,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
504846,"Yes,Yes,Yes","Against,Neither,In favor",Yes,,100,0
539,"Yes,Yes,Yes","Neither,Against,Neither",Yes,Neither,100,66
96973,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
265553,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
185976,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
416661,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
310012,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
324392,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
18811,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
119040,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
433262,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
230450,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
556895,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
131192,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
344526,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
290185,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
112435,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
205920,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
524559,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
485941,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
396752,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
425065,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
336655,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
147467,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
288004,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
253926,"Yes,Yes,Yes","Neither,Against,Neither",Yes,Neither,100,66
248476,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
150431,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
429536,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
473443,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
72775,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
94767,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
50902,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
227584,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
390980,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
234787,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
410787,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
262534,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
431783,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
495146,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
480727,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
359280,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
70110,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
420921,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
538451,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
462649,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
399044,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
229336,"No,No,No","Neither,Neither,Neither",No,Neither,100,100
545806,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
126969,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
409360,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
145502,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
550229,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
481838,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
448523,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
450601,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
319895,"Yes,Yes,Yes","Against,In favor,Neither",Yes,,100,0
207676,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
289116,"Yes,No,No","Neither,Neither,Neither",No,Neither,66,100
113093,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
408280,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
504174,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
472991,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
72677,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
518409,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
551645,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
550017,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
547,"No,No,No","Neither,Neither,Neither",No,Neither,100,100
309953,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
12144,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
503215,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
314970,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
415854,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
399049,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
98758,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
442725,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
180556,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
554332,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
319312,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
228712,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
183725,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
567006,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
447680,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
119599,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
399042,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
326550,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
316682,"Yes,Yes,Yes","In favor,Against,Neither",Yes,,100,0
107580,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
493873,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
198802,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
442733,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
293555,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
92870,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
36128,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
198012,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
10749,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
517823,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
188631,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
61189,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
530867,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
234156,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
338887,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
119010,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
340420,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
118825,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
149820,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
73319,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
226334,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
438927,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
109516,"Yes,Yes,Yes","Against,In favor,In favor",Yes,In favor,100,66
540036,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
579875,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
249432,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
181060,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
287577,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
22611,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
182254,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
167709,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
107913,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
92982,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
113688,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
491243,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
173422,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
552531,"Yes,Yes,Yes","Neither,Against,In favor",Yes,,100,0
457521,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
205398,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
269476,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
425354,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
160124,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
388845,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
41300,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
222056,"Yes,Yes,Yes","Against,In favor,In favor",Yes,In favor,100,66
139743,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
138291,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
410796,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
558813,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
336614,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
456903,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
207209,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
472809,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
177694,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
582895,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
328874,"Yes,Yes,Yes","Neither,Neither,Against",Yes,Neither,100,66
434734,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
5639,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
180272,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
164318,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
118048,"Yes,Yes,Yes","Against,Against,Neither",Yes,Against,100,66
32034,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
536272,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
494479,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
507507,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
443483,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
115898,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
573886,"Yes,Yes,Yes","Against,In favor,Neither",Yes,,100,0
302680,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
378290,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
576903,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
248766,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
324833,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
152405,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
242941,"Yes,Yes,Yes","Neither,Against,In favor",Yes,,100,0
602526,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
443784,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
398590,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
92451,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
471852,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
558582,"Yes,Yes,Yes","Against,In favor,In favor",Yes,In favor,100,66
106515,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
162212,"Yes,Yes,Yes","Neither,Against,Against",Yes,Against,100,66
513668,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
463755,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
402284,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
95309,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
415284,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
4025,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
252105,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
114568,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
205580,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
189013,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
54799,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
145807,"Yes,Yes,No","Neither,Neither,Neither",Yes,Neither,66,100
272256,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
