Input.id,Votes.Q1,Votes.Q2,Answer.Q1,Answer.Q2,Agreement.Q1,Agreement.Q2
3186290,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
3220687,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
3046563,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2345742,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1022833,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2025237,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2396416,"Yes,Yes,Yes","Against,Against,In favor",Yes,Against,100,66
1728168,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
3115793,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
560076,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
3118251,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2037225,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2913844,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
1433730,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
753534,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2438642,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1642120,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
2670305,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
1253631,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1669437,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2214219,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1605862,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
3194277,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2687908,"Yes,Yes,Yes","Against,Against,Neither",Yes,Against,100,66
1790932,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3052220,"No,No,Yes","Neither,Neither,Neither",No,Neither,66,100
18398,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1645964,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
3271013,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
830785,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2482782,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2870962,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2521299,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3182857,"Yes,No,Yes","Neither,Neither,Neither",Yes,Neither,66,100
2401410,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
3131993,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
3286765,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1741009,"Yes,Yes,No","Neither,Neither,Neither",Yes,Neither,66,100
2225528,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2814378,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2526331,"No,Yes,No","Neither,In favor,Neither",No,Neither,66,66
2450723,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
617765,"Yes,Yes,No","In favor,Neither,Neither",Yes,Neither,66,66
1194787,"Yes,Yes,Yes","In favor,In favor,Against",Yes,In favor,100,66
2733052,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2475747,"Yes,Yes,Yes","Against,Against,Against",Yes,Against,100,100
3114789,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2052572,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2908582,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2053073,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1385139,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
2654958,"Yes,Yes,Yes","Neither,Neither,Against",Yes,Neither,100,66
225412,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2277040,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2798181,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
236051,"Yes,Yes,Yes","Neither,Against,Against",Yes,Against,100,66
3284936,"Yes,Yes,Yes","Neither,Against,In favor",Yes,,100,0
2050551,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1850539,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2054836,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1106520,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2838740,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2793122,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1898391,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1990905,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2899845,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
3126494,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3004661,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2028255,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
2608635,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
3064983,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1396936,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2920526,"Yes,Yes,No","Neither,Neither,Neither",Yes,Neither,66,100
3002964,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
3105787,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2292433,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
950806,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
931892,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2703864,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3315092,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2357329,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2669862,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1471347,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2498065,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
3073060,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2281997,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
1310298,"Yes,Yes,Yes","Against,Neither,Against",Yes,Against,100,66
3049944,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1027707,"No,Yes,Yes","Neither,Neither,Neither",Yes,Neither,66,100
1949500,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2994854,"Yes,Yes,Yes","In favor,Against,In favor",Yes,In favor,100,66
2882044,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
1299202,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1898468,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2841544,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2539452,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
1220964,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2331577,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1573058,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2985940,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1525083,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2938334,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1979722,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1462341,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2472114,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2665529,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
774755,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1867770,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2506650,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
221392,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2515183,"No,No,No","Neither,Neither,Neither",No,Neither,100,100
182503,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2171330,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2256257,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1726424,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
1549217,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1663357,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
1191353,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
2366524,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
1512292,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1512276,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1769967,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
1563450,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1517413,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1054197,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2980852,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2633706,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2799785,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2594183,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1861582,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2524651,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1863230,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2762879,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1111012,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2826128,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2075521,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1214396,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
2898690,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
172490,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
222634,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2696139,"No,No,No","Neither,Neither,Neither",No,Neither,100,100
2446182,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
3085221,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2288978,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2474543,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
671549,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2241541,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
3092931,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2194335,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3164684,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1503278,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2828208,"Yes,Yes,No","In favor,Neither,In favor",Yes,In favor,66,66
2250037,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1780833,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1920913,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2592364,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2055737,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1699415,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2650616,"Yes,Yes,Yes","Against,Neither,Against",Yes,Against,100,66
2933908,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1295248,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3310346,"Yes,Yes,Yes","Neither,Neither,Against",Yes,Neither,100,66
562268,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
981321,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
993880,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1834521,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
928975,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1073850,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2386386,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
980612,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2427918,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
554267,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1725895,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2516294,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1440887,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
1879941,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3197307,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2685364,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2435982,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1870697,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
870680,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2981433,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1205068,"Yes,No,Yes","In favor,Neither,Neither",Yes,Neither,66,66
2148102,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
942034,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2039840,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
749139,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2258956,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3197741,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
2989567,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2688023,"No,Yes,Yes","Neither,In favor,In favor",Yes,In favor,66,66
2693007,"Yes,Yes,Yes","Neither,Neither,Against",Yes,Neither,100,66
2856329,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
2776060,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
2602782,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
2935052,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2311339,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
3329626,"Yes,Yes,Yes","Neither,Against,In favor",Yes,,100,0
912337,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2077312,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2379366,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3182489,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1005610,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2089330,"Yes,Yes,Yes","Against,Neither,Against",Yes,Against,100,66
1218813,"Yes,No,No","Neither,Neither,Neither",No,Neither,66,100
2728921,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
3253387,"Yes,Yes,Yes","Neither,In favor,In favor",Yes,In favor,100,66
1299193,"Yes,Yes,No","Neither,In favor,Neither",Yes,Neither,66,66
2920529,"Yes,Yes,No","Neither,In favor,Neither",Yes,Neither,66,66
2842434,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
1472006,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
3068036,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1976291,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
618688,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2360549,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2928751,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
1930554,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2473827,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
1772173,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2516490,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1049505,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
1502086,"Yes,Yes,Yes","Neither,Against,Against",Yes,Against,100,66
3150446,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
215930,"Yes,Yes,Yes","Neither,Neither,Against",Yes,Neither,100,66
2427722,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2897183,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
689782,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1541022,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2373878,"Yes,Yes,Yes","Neither,Against,Neither",Yes,Neither,100,66
3148497,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
3030944,"Yes,No,Yes","In favor,Neither,In favor",Yes,In favor,66,66
1662886,"Yes,Yes,Yes","Neither,Against,Against",Yes,Against,100,66
2396784,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
2076956,"Yes,No,Yes","Neither,Neither,Neither",Yes,Neither,66,100
2974121,"Yes,Yes,Yes","In favor,Against,Against",Yes,Against,100,66
2890923,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
206829,"Yes,Yes,Yes","In favor,In favor,Neither",Yes,In favor,100,66
2463779,"Yes,Yes,Yes","Against,Neither,Neither",Yes,Neither,100,66
1191469,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1390519,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2216740,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2813675,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
3001176,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1185927,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2953963,"No,Yes,Yes","Neither,Neither,Neither",Yes,Neither,66,100
2782877,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
3216279,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1480299,"Yes,Yes,Yes","Neither,In favor,Neither",Yes,Neither,100,66
3092794,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
2290200,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
2412222,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
2387136,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1937374,"Yes,Yes,Yes","In favor,Neither,Neither",Yes,Neither,100,66
265699,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
2481519,"Yes,Yes,Yes","Neither,Neither,In favor",Yes,Neither,100,66
874115,"Yes,Yes,Yes","Neither,Neither,Neither",Yes,Neither,100,100
1009870,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
1583929,"Yes,Yes,Yes","In favor,Neither,In favor",Yes,In favor,100,66
2592318,"Yes,Yes,Yes","Neither,Against,Neither",Yes,Neither,100,66
3260375,"Yes,Yes,Yes","In favor,In favor,In favor",Yes,In favor,100,100
